[21:39:28] [main/INFO]: ModLauncher running: args [--username, nolybutt, --version, 1.21.1, --gameDir, C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted, --assetsDir, C:\Users\nolyn\AppData\Roaming\ATLauncher\assets, --assetIndex, 17, --uuid, 1eb4eefd-5d54-4f3d-b561-998578914989, --accessToken, ❄❄❄❄❄❄❄❄, --userType, msa, --versionType, release, --fml.neoForgeVersion, 21.1.213, --fml.fmlVersion, 4.0.42, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, --launchTarget, forgeclient, --width=1280, --height=720]
[21:39:28] [main/INFO]: JVM identified as Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS
[21:39:28] [main/INFO]: ModLauncher 11.0.5+main.901c6ea8 starting: java version 21.0.7 by Eclipse Adoptium; OS Windows 11 arch amd64 version 10.0
[21:39:28] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[21:39:28] [main/INFO]: Trying GL version 4.6
[21:39:28] [main/INFO]: Requested GL version 4.6 got version 4.6
[21:39:28] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.7 Source=union:/C:/Users/nolyn/AppData/Roaming/ATLauncher/libraries/net/fabricmc/sponge-mixin/0.15.2+mixin.0.8.7/sponge-mixin-0.15.2+mixin.0.8.7.jar%23121!/ Service=ModLauncher Env=CLIENT
[21:39:28] [main/INFO]: Found mod file "client-1.21.1-20240808.144430-srg.jar" [locator: production client provider +net.neoforged:neoforge:21.1.213:client]
[21:39:28] [main/INFO]: Found mod file "neoforge-21.1.213-universal.jar" [locator: PathBasedLocator[name=neoforge, paths=[C:\Users\nolyn\AppData\Roaming\ATLauncher\libraries\net\neoforged\neoforge\21.1.213\neoforge-21.1.213-universal.jar]], reader: mod manifest]
[21:39:28] [main/INFO]: Found library file "~nonexistent" [locator: org.sinytra.connector.locator.ConnectorEarlyLocatorBootstrap@2b5cb9b2]
[21:39:28] [pool-2-thread-1/INFO]: GL info: NVIDIA GeForce RTX 5070 Ti/PCIe/SSE2 GL version 4.6.0 NVIDIA 581.57, NVIDIA Corporation
		Mekanism Unleashed 1.21.1-0.3.2 (mekanism_unleashed)
		Mekanism: Additions 10.7.17 (mekanismadditions)
		Mekanism: Generators 10.7.17 (mekanismgenerators)
		Mekanism: MoreMachine 1.21.1-1.0.5 (mekmm)
		Mekanism: Tools 10.7.17 (mekanismtools)
		Minecraft 1.21.1 (minecraft)
		ModernFix 5.24.3+mc1.21.1 (modernfix)
		Moonlight Lib 1.21-2.24.5 (moonlight)
		More Create Burners 1.21.1-0.3.6 (moreburners)
		More Culling 1.0.6 (moreculling)
		More Industrial Foregoing Addons 2.1.0 (mifa)
		More Mekanism Processing 6.6 (moremekanismprocessing)
		MoreMekasuitModules 1.2-release (moremekasuitmodules)
		Mysterious Mountain Lib 1.2.14-1.21.1 (mysterious_mountain_lib)
		NeoForge 21.1.213 (neoforge)
		Oblivious Core 0.3.5 (oblivious_core)
		Oh The Biomes We've Gone 2.4.8 (biomeswevegone)
		Oh The Trees You'll Grow 5.1.2 (ohthetreesyoullgrow)
		Oritech 0.19.1 (oritech)
		oωo 0.12.15.5-beta.1+1.21 (owo)
		PneumaticCraft: Repressurized 8.2.13 (pneumaticcraft)
		Ponder 1.0.56 (ponder)
		Portable Tanks 1.1.7 (portabletanks)
		Pretty In Pink 1.0.3 (pretty_in_pink)
		Ratatouille 1.3.5 (ratatouille)
		Rechiseled 1.1.6+a (rechiseled)
		Rechiseled: Create 1.0.2+a (rechiseledcreate)
		RedLink: Wireless Redstone Control 1.0.0 (redlink)
		Redstone crafting 1.0.0 (redstone_crafting)
		Redstone Manager 0.0.7 (redstonemanager)
		Reese's Sodium Options 1.8.3+mc1.21.4 (reeses_sodium_options)
		Refined Storage 2.0.0 (refinedstorage)
		Refined Storage - Curios Integration 1.0.0 (refinedstorage_curios_integration)
		Refined Storage - JEI Integration 1.0.0 (refinedstorage_jei_integration)
		Refined Storage - Mekanism Integration 1.1.0 (refinedstorage_mekanism_integration)
		Refined Storage - Quartz Arsenal 1.0.6 (refinedstorage_quartz_arsenal)
		Refined Types 1.21.1-0.2.4 (refinedtypes)
		Resourceful Lib 3.0.12 (resourcefullib)
		Resourcefulconfig 3.0.11 (resourcefulconfig)
		Rhino 2101.2.7-build.81 (rhino)
		Sinytra Connector 2.0.0-beta.10+1.21.1 (connector)
		Sodium 0.6.13+mc1.21.1 (sodium)
		Sodium Dynamic Lights 1.0.9 (sodiumdynamiclights)
		Sodium Extras 1.0.7 (sodiumextras)
		Sodium Options API 1.0.10 (sodiumoptionsapi)
		Sophisticated Backpacks 3.25.12 (sophisticatedbackpacks)
		Sophisticated Core 1.3.87 (sophisticatedcore)
		Sophisticated Storage 1.5.14 (sophisticatedstorage)
		Sophisticated Storage Create Integration 0.1.12 (sophisticatedstoragecreateintegration)
		Storage Delight 25.06.24-1.21-neoforge (storagedelight)
		SuperMartijn642's Config Library 1.1.8 (supermartijn642configlib)
		SuperMartijn642's Core Lib 1.1.18+a (supermartijn642corelib)
		TaCZ Pack Upgrader 2.0.0 (taczpackupgrader)
		Tectonic 3.0.16 (tectonic)
		TerraBlender 4.1.0.8 (terrablender)
		Terralith 2.5.8 (terralith)
		Timeless & Classics Guns: Zero 1.1.6-hotfix-r5 (tacz)
		Titanium 4.0.40 (titanium)
		Tom's Peripherals 1.3.0 (toms_peripherals)
		TRansition 1.0.6 (transition)
		Tree Harvester 9.1 (treeharvester)
		TRender 1.0.7 (trender)
		UndeadNights 1.3.2-NeoForge-mc1.21 (undeadnights)
		Underground Bunkers 1.0.4 (underground_bunkers)
		Vanillin 1.1.3 (vanillin)
		Wall-Jump TXF 1.21.1-1.3.5-neoforge (walljump)
		WorldEdit 7.3.8+6939-7d32b45 (worldedit)
		YetAnotherConfigLib 3.8.0+1.21.1-neoforge (yet_another_config_lib_v3)
[21:39:30] [main/INFO]: Successfully made module authlib transformable
[21:39:30] [main/INFO]: Successfully made module brigadier transformable
[21:39:32] [main/INFO]: Compatibility level set to JAVA_21
[21:39:32] [main/INFO]: Launching target 'forgeclient' with arguments [--version, 1.21.1, --gameDir, C:\Users\nolyn\AppData\Roaming\ATLauncher\instances\SaltWaterBassBoosted, --assetsDir, C:\Users\nolyn\AppData\Roaming\ATLauncher\assets, --uuid, 1eb4eefd-5d54-4f3d-b561-998578914989, --username, nolybutt, --assetIndex, 17, --accessToken, ❄❄❄❄❄❄❄❄, --userType, msa, --versionType, release, --width=1280, --height=720]
[21:39:32] [main/INFO]: Initializing com.ishland.c2me.fixes.worldgen.threading_issues.mixin
[21:39:32] [main/INFO]: Initializing com.ishland.c2me.rewrites.chunk_serializer.mixin
[21:39:32] [main/INFO]: Disabling com.ishland.c2me.rewrites.chunk_serializer.mixin
[21:39:32] [main/INFO]: Initializing com.ishland.c2me.fixes.general.threading_issues.mixin
[21:39:32] [main/INFO]: Loaded configuration file for ModernFix 5.24.3+mc1.21.1: 78 options available, 11 override(s) found
[21:39:32] [main/WARN]: Option 'mixin.bugfix.paper_chunk_patches' overriden (by mods [c2me]) to 'false'
[21:39:32] [main/WARN]: Option 'mixin.perf.faster_item_rendering' overriden (by user configuration) to 'true'
[21:39:32] [main/WARN]: Option 'mixin.perf.dynamic_resources' overriden (by user configuration) to 'true'
[21:39:32] [main/WARN]: Option 'mixin.perf.cache_strongholds' overriden (by mods [c2me]) to 'false'
[21:39:32] [main/WARN]: Option 'mixin.perf.clear_mixin_classinfo' overriden (by user configuration) to 'true'
[21:39:32] [main/WARN]: Option 'mixin.perf.dynamic_entity_renderers' overriden (by user configuration) to 'true'
[21:39:32] [main/WARN]: Option 'mixin.bugfix.missing_block_entities' overriden (by user configuration) to 'true'
[21:39:32] [main/WARN]: Option 'mixin.bugfix.packet_leak' overriden (by user configuration) to 'true'
[21:39:32] [main/WARN]: Option 'mixin.bugfix.chunk_deadlock' overriden (by mods [c2me]) to 'false'
[21:39:32] [main/WARN]: Option 'mixin.perf.worldgen_allocation' overriden (by user configuration) to 'true'
[21:39:32] [main/WARN]: Option 'mixin.perf.deduplicate_climate_parameters' overriden (by user configuration) to 'true'
[21:39:32] [main/INFO]: Applying Nashorn fix
[21:39:32] [main/WARN]: Reference map 'iris.refmap.json' for mixins.iris.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'iris.refmap.json' for mixins.iris.fantastic.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'iris.refmap.json' for mixins.iris.vertexformat.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'iris.refmap.json' for iris-batched-entity-rendering.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'iris.refmap.json' for mixins.iris.compat.sodium.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'createcasing.refmap.json' for createcasing.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'createdieselgenerators.refmap.json' for createdieselgenerators.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'createbetterfps.refmap.json' for createbetterfps.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/INFO]: Initializing com.ishland.c2me.base.mixin
[21:39:32] [main/INFO]: Global Executor Parallelism: 16 configured, 16 evaluated, 16 default evaluated
[21:39:32] [main/WARN]: Reference map 'supermartijn642corelib.mixins.refmap.json' for supermartijn642corelib.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'reeses-sodium-options.refmap.json' for reeses-sodium-options.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/INFO]: Initializing com.ishland.c2me.opts.dfc.mixin
[21:39:32] [main/INFO]: Disabling com.ishland.c2me.opts.dfc.mixin
[21:39:32] [main/WARN]: Reference map 'curios.refmap.json' for curios.neoforge.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'curios.refmap.json' for curios.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'worldedit-neoforge.mixins.refmap.json' for worldedit-neoforge.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'createmoreburnerscompat.refmap.json' for createmoreburnerscompat.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'jadeaddons.refmap.json' for jadeaddons.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/INFO]: Initializing com.ishland.c2me.threading.lighting.mixin
[21:39:32] [main/WARN]: Reference map 'mekanismcovers.refmap.json' for mekanismcovers.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/INFO]: Option 'mixin.experimental.entity.block_caching.suffocation' requires 'mixin.util.block_tracking=true' but found 'false'. Setting 'mixin.experimental.entity.block_caching.suffocation=false'.
[21:39:32] [main/INFO]: Option 'mixin.experimental.entity.block_caching.block_support' requires 'mixin.util.block_tracking=true' but found 'false'. Setting 'mixin.experimental.entity.block_caching.block_support=false'.
[21:39:32] [main/INFO]: Option 'mixin.experimental.entity.block_caching.block_touching' requires 'mixin.util.block_tracking=true' but found 'false'. Setting 'mixin.experimental.entity.block_caching.block_touching=false'.
[21:39:32] [main/INFO]: Option 'mixin.experimental.entity.block_caching' requires 'mixin.util.block_tracking=true' but found 'false'. Setting 'mixin.experimental.entity.block_caching=false'.
[21:39:32] [main/INFO]: Loaded configuration file for Lithium: 146 options available, 0 override(s) found
[21:39:32] [main/WARN]: Reference map 'glitchcore.refmap.json' for glitchcore.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'glitchcore.refmap.json' for glitchcore.neoforge.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'mixins.pneumaticcraft.refmap.json' for mixins.pneumaticcraft.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/INFO]: Initializing com.ishland.c2me.rewrites.chunksystem.mixin
[21:39:32] [main/INFO]: Loaded configuration file for Sodium: 43 options available, 1 override(s) found
[21:39:32] [main/WARN]: Reference map 'moreculling.refmap.json' for moreculling.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/INFO]: Initializing com.ishland.c2me.opts.worldgen.vanilla.mixin
[21:39:32] [main/WARN]: Reference map '' for moremekasuitmodules.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/INFO]: Initializing com.ishland.c2me.opts.scheduling.mixin
[21:39:32] [main/WARN]: Reference map 'terrablender.refmap.json' for terrablender.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'terrablender.refmap.json' for terrablender_neoforge.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'biomesoplenty.refmap.json' for biomesoplenty.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'biomesoplenty.refmap.json' for biomesoplenty.neoforge.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'ponder.refmap.json' for ponder.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'ponder.refmap.json' for ponder-common.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'croptopia.refmap.json' for croptopia.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/INFO]: Initializing com.ishland.c2me.notickvd.mixin
[21:39:32] [main/WARN]: Reference map 'entityculling.refmap.mixins.json' for entityculling.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'create_power_loader.refmap.json' for create_power_loader.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'createfisheryindustry.refmap.json' for createfisheryindustry.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'geckolib.refmap.json' for geckolib.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/INFO]: Initializing com.ishland.c2me.opts.natives_math.mixin
[21:39:32] [main/WARN]: Disabling com.ishland.c2me.opts.natives_math.mixin due to incompatible Java version, see debug logs for details
[21:39:32] [main/INFO]: Disabling com.ishland.c2me.opts.natives_math.mixin
[21:39:32] [main/INFO]: Initializing com.ishland.c2me.opts.math.mixin
[21:39:32] [main/INFO]: Initializing com.ishland.c2me.fixes.worldgen.vanilla_bugs.mixin
[21:39:32] [main/WARN]: Reference map 'konkrete.refmap.json' for konkrete.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'konkrete.refmap.json' for konkrete.neoforge.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'create_connected.refmap.json' for create_connected.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'createfood.refmap.json' for createfood.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/INFO]: Initializing com.ishland.c2me.fixes.chunkio.threading_issues.mixin
[21:39:32] [main/INFO]: Initializing com.ishland.c2me.client.uncapvd.mixin
[21:39:32] [main/WARN]: Reference map 'dramaticdoors.refmap.json' for neoforge-dramaticdoors.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'fastquit.refmap.json' for fastquit.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'ipnext.refmap.json' for mixins.ipnext.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/INFO]: Initializing com.ishland.c2me.rewrites.chunkio.mixin
[21:39:32] [main/INFO]: Initializing com.ishland.c2me.opts.allocs.mixin
[21:39:32] [main/WARN]: Reference map 'oritech.refmap.json' for oritech.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'moreburners.refmap.json' for moreburners.mixin.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'tacz.refmap.json' for tacz.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'create.refmap.json' for create.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'createprism.refmap.json' for createprism.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'dndecor.refmap.json' for dndecor.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'sliceanddice.refmap.json' for sliceanddice.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'dndesires.refmap.json' for dndesires.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'create_extra_casing.refmap.json' for create_extra_casing.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'journeymap-refmap.json' for journeymap.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'mekmm.refmap.json' for mekmm.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'mixins.mmlib.refmap.json' for mixins.mmlib.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'mixins.fxntstorage.refmap.json' for fxntstorage.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/INFO]: Initializing com.ishland.c2me.server.utils.mixin
[21:39:32] [main/INFO]: Initializing com.ishland.c2me.opts.worldgen.general.mixin
[21:39:32] [main/INFO]: Initializing com.ishland.c2me.opts.chunkio.mixin
[21:39:32] [main/WARN]: Reference map 'create_vibrant_vaults.mixins.refmap.json' for create_vibrant_vaults.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map '${refmap_target}refmap.json' for ferritecore.predicates.mixin.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map '${refmap_target}refmap.json' for ferritecore.fastmap.mixin.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map '${refmap_target}refmap.json' for ferritecore.mrl.mixin.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map '${refmap_target}refmap.json' for ferritecore.dedupmultipart.mixin.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map '${refmap_target}refmap.json' for ferritecore.blockstatecache.mixin.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map '${refmap_target}refmap.json' for ferritecore.dedupbakedquad.mixin.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map '${refmap_target}refmap.json' for ferritecore.threaddetec.mixin.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map '${refmap_target}refmap.json' for ferritecore.modelsides.mixin.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map '${refmap_target}refmap.json' for ferritecore.accessors.mixin.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'yet_another_config_lib_v3.refmap.json' for yacl.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'justzoom.refmap.json' for justzoom.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'justzoom.refmap.json' for justzoom.neoforge.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'crowns.refmap.json' for crowns.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'create_better_motors.refmap.json' for create_better_motors.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map 'EpheroLib-refmap.json' for epherolib.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:32] [main/WARN]: Reference map '' for adapter.init.mixins.json could not be read. If this is a development environment you can ignore this message
[21:39:33] [main/WARN]: Error loading class: plus/dragons/createenchantmentindustry/common/processing/enchanter/BlazeEnchanterBlockEntity (java.lang.ClassNotFoundException: plus.dragons.createenchantmentindustry.common.processing.enchanter.BlazeEnchanterBlockEntity)
[21:39:33] [main/WARN]: @Mixin target plus.dragons.createenchantmentindustry.common.processing.enchanter.BlazeEnchanterBlockEntity was not found create_cyber_goggles.mixins.json:provider.BlazeEnchanterBlockEntityMixin from mod create_cyber_goggles
[21:39:33] [main/WARN]: Error loading class: com/refinedmods/refinedstorage/block/shape/ShapeCache (java.lang.ClassNotFoundException: com.refinedmods.refinedstorage.block.shape.ShapeCache)
[21:39:33] [main/WARN]: Error loading class: com/portingdeadmods/cable_facades/events/GameClientEvents$2 (java.lang.ClassNotFoundException: com.portingdeadmods.cable_facades.events.GameClientEvents$2)
[21:39:33] [main/WARN]: Error loading class: com/direwolf20/justdirethings/client/renderers/OurRenderTypes (java.lang.ClassNotFoundException: com.direwolf20.justdirethings.client.renderers.OurRenderTypes)
[21:39:33] [main/WARN]: Error loading class: blusunrize/immersiveengineering/client/utils/IEGLShaders (java.lang.ClassNotFoundException: blusunrize.immersiveengineering.client.utils.IEGLShaders)
[21:39:33] [main/INFO]: [com.bikerboys.createmoreburnerscompat.mixin.MixinPluginCreateCrowns:shouldApplyMixin:54]: LOADING IT UP YAY
[21:39:33] [main/WARN]: Error loading class: ca/spottedleaf/starlight/common/thread/SchedulingUtil (java.lang.ClassNotFoundException: ca.spottedleaf.starlight.common.thread.SchedulingUtil)
[21:39:33] [main/WARN]: Error loading class: org/embeddedt/embeddium/impl/render/chunk/compile/pipeline/BlockRenderer (java.lang.ClassNotFoundException: org.embeddedt.embeddium.impl.render.chunk.compile.pipeline.BlockRenderer)
